Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Passport,470centercockpit,47.0,USA,Michigan,524500,2008,4.37,2.045,Cutter,15400.0,148.0,Fiberglass,7.0,1.98,757,757,75,14.35,11.58,Diesel,265,Shoal draft keel,43.6211955,-84.6824346, Dfb,USA,63530.63348390901,21060473613000.0
Poncin,harmony52,52.0,Europe,Croatia,91102,2008,4.86,2.14,Masthead sloop,15000.0,130.0,Fiberglass,9.0,2,340,1000,110,16.0,15.1,Diesel,250,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Sabre,426,42.0,USA,California,299000,2008,4.01,2.17,9/10 fractional sloop,12167.0,95.0,Fiberglass,6.0,1.98,265,568,54,12.95,11.33,Diesel,56,Bulb fin keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Sabre,426,42.0,USA,Connecticut,325000,2008,4.01,2.17,9/10 fractional sloop,12167.0,95.0,Fiberglass,6.0,1.98,265,568,54,12.95,11.33,Diesel,56,Bulb fin keel,41.6500201,-72.7342163, Dfa,USA,63530.63348390901,21060473613000.0
Salona,45,44.0,Europe,Italy,170057,2008,,,,,,,,,,,,,,,,,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
ShearWater,39,43.0,Caribbean,Trinidad and Tobago,220000,2008,3.66,2.135,Masthead sloop,9072.0,70.6,Fiberglass,5.0,1.9,225,340,40,12.01,10.97,Diesel,130,Fin keel,10.7466905,-61.0840075, Af,TTO,13871.798219466396,21059428851.48825
Sly,53,53.0,Europe,France,382629,2008,5.03,2.7,Masthead sloop,17000.0,217.0,Fiberglass,9.0,1.98,500,870,110,16.06,14.46,Diesel,110,Shoal draft keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Sly,53,53.0,Europe,Turkey,364424,2008,5.03,2.7,Masthead sloop,17000.0,217.0,Fiberglass,9.0,1.98,500,870,110,16.06,14.46,Diesel,110,Shoal draft keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Sly,53,53.0,Europe,Turkey,297601,2008,5.03,2.7,Masthead sloop,17000.0,217.0,Fiberglass,9.0,1.98,500,870,110,16.06,14.46,Diesel,110,Shoal draft keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Sweden Yachts,54,54.0,Europe,Netherlands,727025,2008,4.72,2.25,Sloop,21500.0,167.0,Fiberglass,7.0,2,550,800,110,16.34,13.36,Diesel,450,Shoal draft keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Tartan,4300,43.0,USA,New York,399000,2008,4.22,2.08,Masthead sloop,11340.0,100.3,Fiberglass,6.0,1.98,200,440,75,13.11,11.28,Diesel,190,Fin keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Wauquiez,centurion40s,40.0,Europe,France,212383,2008,3.85,2.05,9/10 fractional sloop,8380.0,70.0,Fiberglass,5.0,1.92,180,320,40,12.58,10.36,Diesel,40,Fin keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Wauquiez,pilotsaloon47,47.0,Europe,Netherlands,290324,2008,4.7,2.275,Masthead sloop,16000.0,141.6,Fiberglass,7.0,2,600,800,110,14.92,13.42,Diesel,200,Fin keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
X-Yachts,x-41onedesign,41.0,Europe,Italy,218645,2008,3.29,2.6,Masthead sloop,5500.0,90.6,Carbon fiber,7.0,1.92,150,150,40,12.35,11.34,Diesel,50,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
X-Yachts,x-50modern,50.0,Europe,Sweden,419070,2008,4.58,2.7,Masthead sloop,16100.0,147.9,Fiberglass,8.0,1.98,370,600,110,15.24,13.76,Diesel,75,Shoal draft keel,59.6749712,14.5208584, Cfb,SWE,52837.9039778149,547054174235.8759
Zuanelli,40,40.0,Europe,Italy,279380,2008,3.84,1.95,Masthead sloop,7500.0,78.5,Fiberglass,7.0,1.96,200,350,55,12.2,10.66,Diesel,160,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Zuanelli,40,40.0,Europe,Italy,230761,2008,3.84,1.95,Masthead sloop,7500.0,78.5,Fiberglass,7.0,1.96,200,350,55,12.2,10.66,Diesel,160,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Alliage,azzuro53,55.0,Europe,France,601299,2009,4.63,2.1,Sloop,22000.0,168.6,Fiberglass,6.0,1.98,700,1000,110,16.15,14.3,Diesel,400,Fin keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Archambault,40rc,39.0,Europe,France,132436,2009,,,,,,,,,,,,,,,,,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Archambault,40rc,39.0,Europe,Spain,151876,2009,,,,,,,,,,,,,,,,,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Archambault,40rc,39.0,Europe,Spain,151816,2009,,,,,,,,,,,,,,,,,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Bavaria,38cruiser,38.0,Europe,Croatia,70452,2009,3.87,1.95,In-mast furling,8300.0,77.4,Fiberglass,6.0,1.95,150,300,30,11.72,10.96,Diesel,150,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,38cruiser,38.0,Europe,Netherlands,96568,2009,3.87,1.95,In-mast furling,8300.0,77.4,Fiberglass,6.0,1.95,150,300,30,11.72,10.96,Diesel,150,Fin keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Bavaria,40cruiser,40.0,Europe,Croatia,95948,2009,3.99,2.05,Masthead sloop,8500.0,77.0,Fiberglass,6.0,1.95,210,360,28,12.35,11.35,Diesel,150,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,47cruiser,47.0,Europe,Greece,127543,2009,4.45,1.975,Sloop,12600.0,100.0,Fiberglass,7.0,2.05,210,650,75,14.27,12.99,Diesel,210,Shoal draft keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Bavaria,47cruiser,47.0,Europe,Italy,120239,2009,4.45,1.975,Sloop,12600.0,100.0,Fiberglass,7.0,2.05,210,650,75,14.27,12.99,Diesel,210,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Bavaria,47cruiser,47.0,Europe,Italy,91106,2009,4.45,1.975,Sloop,12600.0,100.0,Fiberglass,7.0,2.05,210,650,75,14.27,12.99,Diesel,210,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Bavaria,47cruiser,47.0,Europe,United Kingdom,265131,2009,4.45,1.975,Sloop,12600.0,100.0,Fiberglass,7.0,2.05,210,650,75,14.27,12.99,Diesel,210,Shoal draft keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Bavaria,50cruiser,49.0,Europe,Croatia,165351,2009,4.49,2.1,Roller furling,14500.0,112.0,Fiberglass,10.0,2.06,320,790,75,15.57,14.02,Diesel,280,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,50cruiser,49.0,Europe,Croatia,95354,2009,4.49,2.1,Roller furling,14500.0,112.0,Fiberglass,10.0,2.06,320,790,75,15.57,14.02,Diesel,280,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,51cruiser,49.0,Europe,Italy,188278,2009,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Bavaria,51cruiser,49.0,Europe,Italy,157911,2009,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Bavaria,56cruiser,54.0,Europe,Turkey,236866,2009,5.25,2.52,Sloop,18900.0,169.0,Fiberglass,8.0,2.07,280,690,110,16.75,15.43,Diesel,280,Shoal draft keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Beneteau,oceanis40,40.0,Caribbean,Aruba,155000,2009,3.96,1.975,Masthead sloop,7600.0,77.5,Fiberglass,6.0,1.95,200,360,40,12.17,11.29,Diesel,200,Fin keel,12.51756625,-69.98186415, Aw,ABW,24487.863560196583,2610038937.563553
Beneteau,oceanis40,40.0,Europe,Croatia,99605,2009,3.96,1.975,Masthead sloop,7600.0,77.5,Fiberglass,6.0,1.95,200,360,40,12.17,11.29,Diesel,200,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis40,40.0,USA,Florida,165000,2009,3.96,1.975,Masthead sloop,7600.0,77.5,Fiberglass,6.0,1.95,200,360,40,12.17,11.29,Diesel,200,Fin keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Beneteau,first40,40.0,Europe,France,144549,2009,3.89,2.45,Masthead sloop,7580.0,82.3,Fiberglass,7.0,1.9,130,360,40,12.58,11.18,Diesel,200,Fin keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Beneteau,first40,40.0,Europe,Greece,120285,2009,3.89,2.45,Masthead sloop,7580.0,82.3,Fiberglass,7.0,1.9,130,360,40,12.58,11.18,Diesel,200,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,first40,40.0,Europe,Greece,120255,2009,3.89,2.45,Masthead sloop,7580.0,82.3,Fiberglass,7.0,1.9,130,360,40,12.58,11.18,Diesel,200,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,first40cr,40.0,Europe,Italy,182204,2009,3.95,2.45,Masthead sloop,7680.0,97.0,Fiberglass,7.0,1.94,130,320,40,12.58,11.18,Diesel,30,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,oceanis40,40.0,Europe,Italy,109323,2009,3.96,1.975,Masthead sloop,7600.0,77.5,Fiberglass,6.0,1.95,200,360,40,12.17,11.29,Diesel,200,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,first40,40.0,Europe,Spain,182204,2009,3.89,2.45,Masthead sloop,7580.0,82.3,Fiberglass,7.0,1.9,130,360,40,12.58,11.18,Diesel,200,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,40,40.0,USA,Washington,159000,2009,,,,,,,,,,,,,,,,,38.8950368,-77.0365427, Cfb,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis43,43.0,Europe,Croatia,119024,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis43,43.0,Europe,Croatia,110537,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis43,43.0,Europe,Croatia,106893,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis43,43.0,Europe,Croatia,105679,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis43,43.0,USA,Florida,110900,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis43family,43.0,Europe,Greece,133617,2009,,,,,,,,,,,,,,,,,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,oceanis43,43.0,Europe,Spain,115380,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,oceanis43,43.0,Europe,Turkey,139690,2009,4.12,2.05,In-mast furling,8875.0,89.4,Fiberglass,7.0,1.98,200,360,54,13.1,12.9,Diesel,220,Bulb fin keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Beneteau,first45,46.0,Europe,Croatia,115396,2009,4.2,2.7,Masthead sloop,10600.0,103.6,Fiberglass,7.0,1.95,200,360,54,14.07,12.94,Diesel,130,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,first45,46.0,Europe,Italy,180990,2009,4.2,2.7,Masthead sloop,10600.0,103.6,Fiberglass,7.0,1.95,200,360,54,14.07,12.94,Diesel,130,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,first45,46.0,Europe,Spain,200433,2009,4.2,2.7,Masthead sloop,10600.0,103.6,Fiberglass,7.0,1.95,200,360,54,14.07,12.94,Diesel,130,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,oceanis46,47.0,USA,California,229000,2009,4.25,2.05,Masthead sloop,11020.0,97.0,Fiberglass,7.0,1.98,235,530,54,14.09,13.11,Diesel,220,Fin keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis46,47.0,Europe,France,167628,2009,4.25,2.05,Masthead sloop,11020.0,97.0,Fiberglass,7.0,1.98,235,530,54,14.09,13.11,Diesel,220,Fin keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis46,47.0,Europe,Greece,139696,2009,4.25,2.05,Masthead sloop,11020.0,97.0,Fiberglass,7.0,1.98,235,530,54,14.09,13.11,Diesel,220,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,oceanis46,47.0,Europe,Italy,103249,2009,4.25,2.05,Masthead sloop,11020.0,97.0,Fiberglass,7.0,1.98,235,530,54,14.09,13.11,Diesel,220,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,oceanis46,47.0,Europe,Spain,132402,2009,4.25,2.05,Masthead sloop,11020.0,97.0,Fiberglass,7.0,1.98,235,530,54,14.09,13.11,Diesel,220,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,oceanis49,49.0,Caribbean,Mexico,239000,2009,4.82,2.14,Masthead sloop,12650.0,129.5,Fiberglass,7.0,2,470,670,76,15.73,14.94,Diesel,75,Shoal draft keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Beneteau,first50,49.0,Europe,Spain,285465,2009,4.47,2.45,Masthead sloop,13300.0,127.0,Fiberglass,7.0,1.95,235,400,75,15.07,14.04,Diesel,110,Fin keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,oceanis50,49.0,Europe,Turkey,186524,2009,4.82,2.0,Masthead sloop,12600.0,107.0,Fiberglass,7.0,1.95,235,565,75,15.1,14.75,Diesel,235,Deep fin keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Beneteau,oceanis49,49.0,USA,Virginia,259000,2009,4.82,2.14,Masthead sloop,12650.0,129.5,Fiberglass,7.0,2,470,670,76,15.73,14.94,Diesel,75,Shoal draft keel,37.1232245,-78.4927721, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Beneteau,cyclades50.5,51.0,Europe,Croatia,144549,2009,4.89,1.95,Roller furling,14000.0,111.5,Fiberglass,11.0,2.03,400,930,75,15.65,14.05,Diesel,240,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,cyclades50.5,51.0,Europe,Croatia,139690,2009,4.89,1.95,Roller furling,14000.0,111.5,Fiberglass,11.0,2.03,400,930,75,15.65,14.05,Diesel,240,Bulb fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,cyclades50.5,51.0,Europe,Germany,139550,2009,4.89,1.95,Roller furling,14000.0,111.5,Fiberglass,11.0,2.03,400,930,75,15.65,14.05,Diesel,240,Bulb fin keel,51.1638175,10.4478313, Cfb,DEU,46772.82535075447,3889668895299.6216
Beneteau,cyclades50.5,51.0,Europe,Greece,144306,2009,4.89,1.95,Roller furling,14000.0,111.5,Fiberglass,11.0,2.03,400,930,75,15.65,14.05,Diesel,240,Bulb fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,cyclades50.5,51.0,Caribbean,Martinique,155538,2009,4.89,1.95,Roller furling,14000.0,111.5,Fiberglass,11.0,2.03,400,930,75,15.65,14.05,Diesel,240,Bulb fin keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis54,54.0,Europe,Croatia,253837,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,240520,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,240510,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,227117,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,218533,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,212572,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,212543,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,Croatia,206255,2009,,,,,,,,,,,,,,,,,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis54,54.0,Europe,France,279380,2009,,,,,,,,,,,,,,,,,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis54,54.0,Europe,Greece,224688,2009,,,,,,,,,,,,,,,,,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,oceanis54,54.0,Europe,Greece,206470,2009,,,,,,,,,,,,,,,,,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Beneteau,oceanis54,54.0,Caribbean,Grenada,239900,2009,,,,,,,,,,,,,,,,,12.1360374,-61.6904045, Af,GRD,8437.56673228706,1043414814.8148148
Beneteau,oceanis54,54.0,Caribbean,Guadeloupe,188347,2009,,,,,,,,,,,,,,,,,16.2528827,-61.5686855, Am,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis54,54.0,Caribbean,Guadeloupe,182000,2009,,,,,,,,,,,,,,,,,16.2528827,-61.5686855, Am,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis54,54.0,Europe,Turkey,242906,2009,,,,,,,,,,,,,,,,,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Beneteau,america50,49.0,Caribbean,Mexico,249000,2009,4.92,1.98,Masthead sloop,15500.0,149.0,Fiberglass,7.0,1.96,400,980,75,15.09,13.26,Diesel,240,Shoal draft keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Bestevaer,49st,49.0,Europe,Netherlands,848957,2009,,,,,,,,,,,,,,,,,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
B-Yachts,38,38.0,Europe,Switzerland,207466,2009,,,,,,,,,,,,,,,,,46.7985624,8.2319736, Dfc,CHE,85656.32266630701,739913619797.4452
C&C,115,38.0,USA,Wisconsin,165000,2009,,,,,,,,,,,,,,,,,44.4308975,-89.6884637, Dfb,USA,63530.63348390901,21060473613000.0
Catalina,42mkii,42.0,Europe,Netherlands,182204,2009,4.22,1.68,Masthead sloop,10698.0,91.9,Fiberglass,6.0,2.03,208,387,50,13.16,11.85,Diesel,151,Wing keel,52.2434979,5.6343227, Cfb,NLD,52162.570115040624,909793466661.4812
Catalina,470,47.0,USA,California,299900,2009,4.3,2.03,Masthead sloop,13000.0,100.7,Fiberglass,7.0,1.96,208,605,56,14.18,11.97,Diesel,150,Fin keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Comar,comet41s,41.0,Europe,Italy,155481,2009,3.95,2.28,9/10ths fractional rig,7800.0,77.5,Composite,7.0,1.9,200,400,55,12.45,11.15,Diesel,200,T-Shape keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Comar,comet45s,46.0,Europe,Italy,180990,2009,4.2,2.7,Racing Sloop,10300.0,135.0,Composite,7.0,1.98,240,600,55,13.85,11.37,Diesel,170,Fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Dufour,405gl,40.0,Europe,France,132436,2009,,,,,,,,,,,,,,,,,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Dufour,40performance,40.0,Europe,Greece,119024,2009,3.89,2.1,Masthead sloop,7535.0,93.5,Fiberglass,6.0,1.95,160,360,55,12.35,11.04,Diesel,40,Shoal draft keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Dufour,425gl,42.0,Europe,Italy,127526,2009,,,,,,,,,,,,,,,,,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Dufour,425,42.0,Europe,Spain,151837,2009,,,,,,,,,,,,,,,,,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Dufour,455gl,45.0,USA,New York,189000,2009,,,,,,,,,,,,,,,,,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Elan,impression434,44.0,Europe,Croatia,103128,2009,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression434,44.0,Europe,United Kingdom,179930,2009,4.16,1.9,Roller furling,10800.0,97.0,Fiberglass,8.0,2,270,600,55,13.41,11.5,Diesel,240,Fin keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Grand Soleil,37b&c,38.0,Europe,France,139690,2009,,,,,,,,,,,,,,,,,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Grand Soleil,40b&c,41.0,Europe,Italy,151876,2009,,,,,,,,,,,,,,,,,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,46jezequel,47.0,Europe,Italy,194351,2009,4.34,2.45,Masthead sloop,12800.0,120.0,Fiberglass,7.0,1.96,230,600,75,14.98,12.9,Diesel,240,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,48oceancruiser,49.0,Europe,Italy,182204,2009,4.5,2.7,Sloop,15500.0,142.0,Fiberglass,7.0,1.98,400,900,75,14.82,12.8,Diesel,350,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hallberg-Rassy,54,55.0,Europe,Croatia,971625,2009,4.75,2.4,Masthead sloop,26000.0,169.0,Fiberglass,7.0,2.03,1000,960,150,16.57,14.23,Diesel,600,Centre cockpit,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Hallberg-Rassy,54,55.0,Europe,Spain,1032351,2009,4.75,2.4,Masthead sloop,26000.0,169.0,Fiberglass,7.0,2.03,1000,960,150,16.57,14.23,Diesel,600,Centre cockpit,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Hanse,400,40.0,Europe,Italy,95948,2009,4.04,2.05,Masthead sloop,8400.0,88.0,Fiberglass,6.0,1.95,140,320,40,12.1,11.0,Diesel,120,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,430,43.0,Europe,Italy,151837,2009,4.18,2.09,Masthead sloop,10500.0,100.5,Fiberglass,6.0,2.05,160,450,55,13.25,12.24,Diesel,220,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,540e,52.0,Europe,Italy,290312,2009,5.2,2.95,Masthead sloop,21000.0,201.0,Fiberglass,7.0,2.15,500,800,110,16.08,14.3,Diesel,110,Deep fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hunter,38,38.0,USA,California,135000,2009,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,New York,115900,2009,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,38,38.0,USA,Ohio,117000,2009,3.94,1.52,Masthead sloop,9072.0,67.82,Fiberglass,6.0,1.85,151,284,40,11.58,10.19,Diesel,113,Fin keel,40.2253569,-82.6881395, Dfa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,USA,California,120000,2009,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Hunter,41ds,40.0,USA,Florida,150000,2009,4.27,1.98,B&R fractional sloop,10433.0,92.9,Fiberglass,6.0,2.03,189,568,57,12.83,11.43,Diesel,170,Shoal draft cast iron keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Hunter,49,50.0,USA,California,259000,2009,4.88,2.06,Masthead sloop,16190.0,139.4,Fiberglass,7.0,2.03,378,757,76,15.11,13.74,Diesel,208,Fin keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Hunter,50,50.0,USA,Florida,239239,2009,4.83,2.06,B&R fractional sloop,15000.0,141.0,Fiberglass,7.0,2,568,757,76,15.47,13.11,Diesel,280,Shoal draft keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
